X,CH1,
Second,Volt,
1.2036000e-01,-1.00000e-02,
1.2038000e-01,-8.00000e-03,
1.2040000e-01,-1.00000e-02,
1.2042000e-01,-8.00000e-03,
1.2044000e-01,-8.00000e-03,
1.2046000e-01,-8.00000e-03,
1.2048000e-01,-1.00000e-02,
1.2050000e-01,-1.00000e-02,
1.2052000e-01,-1.00000e-02,
1.2054000e-01,-1.00000e-02,
1.2056000e-01,-1.00000e-02,
1.2058000e-01,-1.00000e-02,
1.2060000e-01,-1.00000e-02,
1.2062000e-01,-1.00000e-02,
1.2064000e-01,-1.00000e-02,
1.2066000e-01,-1.00000e-02,
1.2068000e-01,-1.00000e-02,
1.2070000e-01,-8.00000e-03,
1.2072000e-01,-1.00000e-02,
1.2074000e-01,-1.00000e-02,
1.2076000e-01,-1.20000e-02,
1.2078000e-01,-1.00000e-02,
1.2080000e-01,-1.00000e-02,
1.2082000e-01,-1.00000e-02,
1.2084000e-01,-1.20000e-02,
1.2086000e-01,-1.00000e-02,
1.2088000e-01,-1.00000e-02,
1.2090000e-01,-1.00000e-02,
1.2092000e-01,-1.00000e-02,
1.2094000e-01,-1.00000e-02,
1.2096000e-01,-1.00000e-02,
1.2098000e-01,-1.00000e-02,
1.2100000e-01,-1.00000e-02,
1.2102000e-01,-1.00000e-02,
1.2104000e-01,-1.00000e-02,
1.2106000e-01,-1.00000e-02,
1.2108000e-01,-1.00000e-02,
1.2110000e-01,-1.00000e-02,
1.2112000e-01,-1.00000e-02,
1.2114000e-01,-1.00000e-02,
1.2116000e-01,-1.00000e-02,
1.2118000e-01,-1.00000e-02,
1.2120000e-01,-1.00000e-02,
1.2122000e-01,-1.00000e-02,
1.2124000e-01,-1.00000e-02,
1.2126000e-01,-1.00000e-02,
1.2128000e-01,-1.00000e-02,
1.2130000e-01,-1.00000e-02,
1.2132000e-01,-1.00000e-02,
1.2134000e-01,-1.00000e-02,
1.2136000e-01,-1.00000e-02,
1.2138000e-01,-1.00000e-02,
1.2140000e-01,-1.00000e-02,
1.2142000e-01,-1.00000e-02,
1.2144000e-01,-1.00000e-02,
1.2146000e-01,-1.00000e-02,
1.2148000e-01,-1.00000e-02,
1.2150000e-01,-8.00000e-03,
1.2152000e-01,-1.00000e-02,
1.2154000e-01,-1.00000e-02,
1.2156000e-01,-1.00000e-02,
1.2158000e-01,-1.00000e-02,
1.2160000e-01,-8.00000e-03,
1.2162000e-01,-8.00000e-03,
1.2164000e-01,-8.00000e-03,
1.2166000e-01,-8.00000e-03,
1.2168000e-01,-8.00000e-03,
1.2170000e-01,-8.00000e-03,
1.2172000e-01,-1.00000e-02,
1.2174000e-01,-1.00000e-02,
1.2176000e-01,-1.00000e-02,
1.2178000e-01,-1.00000e-02,
1.2180000e-01,-1.00000e-02,
1.2182000e-01,-1.20000e-02,
1.2184000e-01,-1.00000e-02,
1.2186000e-01,-1.00000e-02,
1.2188000e-01,-1.20000e-02,
1.2190000e-01,-1.20000e-02,
1.2192000e-01,-1.00000e-02,
1.2194000e-01,-1.00000e-02,
1.2196000e-01,-1.00000e-02,
1.2198000e-01,-1.00000e-02,
1.2200000e-01,-1.00000e-02,
1.2202000e-01,-1.00000e-02,
1.2204000e-01,-8.00000e-03,
1.2206000e-01,-1.00000e-02,
1.2208000e-01,-1.00000e-02,
1.2210000e-01,-8.00000e-03,
1.2212000e-01,-8.00000e-03,
1.2214000e-01,-8.00000e-03,
1.2216000e-01,-8.00000e-03,
1.2218000e-01,-8.00000e-03,
1.2220000e-01,-8.00000e-03,
1.2222000e-01,-1.00000e-02,
1.2224000e-01,-8.00000e-03,
1.2226000e-01,-8.00000e-03,
1.2228000e-01,-1.00000e-02,
1.2230000e-01,-8.00000e-03,
1.2232000e-01,-8.00000e-03,
1.2234000e-01,-1.00000e-02,
1.2236000e-01,-1.00000e-02,
1.2238000e-01,-1.00000e-02,
1.2240000e-01,-1.00000e-02,
1.2242000e-01,-1.00000e-02,
1.2244000e-01,-1.00000e-02,
1.2246000e-01,-1.00000e-02,
1.2248000e-01,-8.00000e-03,
1.2250000e-01,-8.00000e-03,
1.2252000e-01,-1.00000e-02,
1.2254000e-01,-1.00000e-02,
1.2256000e-01,-1.00000e-02,
1.2258000e-01,-1.00000e-02,
1.2260000e-01,-1.00000e-02,
1.2262000e-01,-1.00000e-02,
1.2264000e-01,-1.00000e-02,
1.2266000e-01,-1.00000e-02,
1.2268000e-01,-1.00000e-02,
1.2270000e-01,-1.00000e-02,
1.2272000e-01,-1.00000e-02,
1.2274000e-01,-1.20000e-02,
1.2276000e-01,-1.00000e-02,
1.2278000e-01,-1.00000e-02,
1.2280000e-01,-1.00000e-02,
1.2282000e-01,-1.00000e-02,
1.2284000e-01,-1.00000e-02,
1.2286000e-01,-1.00000e-02,
1.2288000e-01,-1.00000e-02,
1.2290000e-01,-1.00000e-02,
1.2292000e-01,-1.00000e-02,
1.2294000e-01,-8.00000e-03,
1.2296000e-01,-8.00000e-03,
1.2298000e-01,-1.00000e-02,
1.2300000e-01,-1.00000e-02,
1.2302000e-01,-1.00000e-02,
1.2304000e-01,-1.00000e-02,
1.2306000e-01,-1.00000e-02,
1.2308000e-01,-1.00000e-02,
1.2310000e-01,-8.00000e-03,
1.2312000e-01,-6.00000e-03,
1.2314000e-01,-8.00000e-03,
1.2316000e-01,-8.00000e-03,
1.2318000e-01,-1.00000e-02,
1.2320000e-01,-1.00000e-02,
1.2322000e-01,-1.00000e-02,
1.2324000e-01,-1.00000e-02,
1.2326000e-01,-1.00000e-02,
1.2328000e-01,-1.00000e-02,
1.2330000e-01,-1.00000e-02,
1.2332000e-01,-8.00000e-03,
1.2334000e-01,-8.00000e-03,
1.2336000e-01,-8.00000e-03,
1.2338000e-01,-1.00000e-02,
1.2340000e-01,-1.00000e-02,
1.2342000e-01,-8.00000e-03,
1.2344000e-01,-8.00000e-03,
1.2346000e-01,-1.00000e-02,
1.2348000e-01,-1.00000e-02,
1.2350000e-01,-1.00000e-02,
1.2352000e-01,-1.20000e-02,
1.2354000e-01,-1.00000e-02,
1.2356000e-01,-1.00000e-02,
1.2358000e-01,-1.00000e-02,
1.2360000e-01,-1.00000e-02,
1.2362000e-01,-8.00000e-03,
1.2364000e-01,-8.00000e-03,
1.2366000e-01,-1.00000e-02,
1.2368000e-01,-1.00000e-02,
1.2370000e-01,-1.00000e-02,
1.2372000e-01,-8.00000e-03,
1.2374000e-01,-8.00000e-03,
1.2376000e-01,-1.00000e-02,
1.2378000e-01,-1.00000e-02,
1.2380000e-01,-1.00000e-02,
1.2382000e-01,-1.00000e-02,
1.2384000e-01,-1.00000e-02,
1.2386000e-01,-1.00000e-02,
1.2388000e-01,-1.00000e-02,
1.2390000e-01,-8.00000e-03,
1.2392000e-01,-1.00000e-02,
1.2394000e-01,-1.00000e-02,
1.2396000e-01,-8.00000e-03,
1.2398000e-01,-8.00000e-03,
1.2400000e-01,-1.00000e-02,
1.2402000e-01,-1.00000e-02,
1.2404000e-01,-1.00000e-02,
1.2406000e-01,-1.00000e-02,
1.2408000e-01,-1.00000e-02,
1.2410000e-01,-1.00000e-02,
1.2412000e-01,-1.00000e-02,
1.2414000e-01,-1.00000e-02,
1.2416000e-01,-1.20000e-02,
1.2418000e-01,-1.00000e-02,
1.2420000e-01,-1.20000e-02,
1.2422000e-01,-1.20000e-02,
1.2424000e-01,-1.00000e-02,
1.2426000e-01,-1.20000e-02,
1.2428000e-01,-1.00000e-02,
1.2430000e-01,-1.20000e-02,
1.2432000e-01,-1.00000e-02,
1.2434000e-01,-1.00000e-02,
1.2436000e-01,-1.00000e-02,
1.2438000e-01,-1.00000e-02,
1.2440000e-01,-1.00000e-02,
1.2442000e-01,-1.00000e-02,
1.2444000e-01,-1.00000e-02,
1.2446000e-01,-1.00000e-02,
1.2448000e-01,-1.00000e-02,
1.2450000e-01,-1.20000e-02,
1.2452000e-01,-1.00000e-02,
1.2454000e-01,-1.20000e-02,
1.2456000e-01,-1.20000e-02,
1.2458000e-01,-1.00000e-02,
1.2460000e-01,-1.00000e-02,
1.2462000e-01,-1.00000e-02,
1.2464000e-01,-1.00000e-02,
1.2466000e-01,-1.00000e-02,
1.2468000e-01,-1.00000e-02,
1.2470000e-01,-1.00000e-02,
1.2472000e-01,-1.00000e-02,
1.2474000e-01,-1.00000e-02,
1.2476000e-01,-1.00000e-02,
1.2478000e-01,-1.00000e-02,
1.2480000e-01,-1.00000e-02,
1.2482000e-01,-8.00000e-03,
1.2484000e-01,-1.00000e-02,
1.2486000e-01,-1.00000e-02,
1.2488000e-01,-8.00000e-03,
1.2490000e-01,-8.00000e-03,
1.2492000e-01,-8.00000e-03,
1.2494000e-01,-8.00000e-03,
1.2496000e-01,-1.00000e-02,
1.2498000e-01,-1.00000e-02,
1.2500000e-01,-1.00000e-02,
1.2502000e-01,-1.00000e-02,
1.2503999e-01,-1.00000e-02,
1.2505999e-01,-1.00000e-02,
1.2507999e-01,-8.00000e-03,
1.2510000e-01,-1.00000e-02,
1.2512000e-01,-8.00000e-03,
1.2514000e-01,-1.00000e-02,
1.2515999e-01,-1.00000e-02,
1.2517999e-01,-1.00000e-02,
1.2519999e-01,-1.00000e-02,
1.2522000e-01,-1.00000e-02,
1.2524000e-01,-1.00000e-02,
1.2526000e-01,-1.00000e-02,
1.2527999e-01,-1.00000e-02,
1.2529999e-01,-1.00000e-02,
1.2532000e-01,-1.00000e-02,
1.2534000e-01,-1.00000e-02,
1.2536000e-01,-1.00000e-02,
1.2537999e-01,-1.00000e-02,
1.2539999e-01,-1.00000e-02,
1.2541999e-01,-1.00000e-02,
1.2544000e-01,-1.00000e-02,
1.2546000e-01,-1.00000e-02,
1.2548000e-01,-1.00000e-02,
1.2549999e-01,-1.00000e-02,
1.2551999e-01,-1.00000e-02,
1.2554000e-01,-1.00000e-02,
1.2556000e-01,-1.00000e-02,
1.2558000e-01,-1.00000e-02,
1.2560000e-01,-1.00000e-02,
1.2561999e-01,-1.00000e-02,
1.2563999e-01,-1.00000e-02,
1.2566000e-01,-1.00000e-02,
1.2568000e-01,-1.00000e-02,
1.2570000e-01,-1.00000e-02,
1.2571999e-01,-1.00000e-02,
1.2573999e-01,-1.00000e-02,
1.2575999e-01,-1.00000e-02,
1.2578000e-01,-1.00000e-02,
1.2580000e-01,-1.00000e-02,
1.2582000e-01,-8.00000e-03,
1.2583999e-01,-1.00000e-02,
1.2585999e-01,-1.00000e-02,
1.2588000e-01,-1.00000e-02,
1.2590000e-01,-1.00000e-02,
1.2592000e-01,-1.00000e-02,
1.2594000e-01,-1.00000e-02,
1.2595999e-01,-1.00000e-02,
1.2597999e-01,-1.00000e-02,
1.2600000e-01,-1.00000e-02,
1.2602000e-01,-1.00000e-02,
1.2604000e-01,-1.00000e-02,
1.2605999e-01,-1.00000e-02,
1.2607999e-01,-1.00000e-02,
1.2609999e-01,-1.00000e-02,
1.2612000e-01,-1.00000e-02,
1.2614000e-01,-1.00000e-02,
1.2616000e-01,-1.00000e-02,
1.2617999e-01,-1.00000e-02,
1.2619999e-01,-1.20000e-02,
1.2622000e-01,-1.00000e-02,
1.2624000e-01,-1.20000e-02,
1.2626000e-01,-1.20000e-02,
1.2627999e-01,-1.00000e-02,
1.2629999e-01,-1.20000e-02,
1.2631999e-01,-1.00000e-02,
1.2634000e-01,-1.00000e-02,
1.2636000e-01,-1.00000e-02,
1.2638000e-01,-1.00000e-02,
1.2639999e-01,-1.00000e-02,
1.2641999e-01,-1.00000e-02,
1.2643999e-01,-1.00000e-02,
1.2646000e-01,-1.00000e-02,
1.2648000e-01,-1.00000e-02,
1.2650000e-01,-1.00000e-02,
1.2651999e-01,-1.00000e-02,
1.2653999e-01,-1.00000e-02,
1.2656000e-01,-1.00000e-02,
1.2658000e-01,-1.00000e-02,
1.2660000e-01,-1.00000e-02,
1.2661999e-01,-1.00000e-02,
1.2663999e-01,-1.00000e-02,
1.2665999e-01,-1.00000e-02,
1.2668000e-01,-1.00000e-02,
1.2670000e-01,-1.00000e-02,
1.2672000e-01,-1.00000e-02,
1.2673999e-01,-1.00000e-02,
1.2675999e-01,-1.00000e-02,
1.2677999e-01,-1.00000e-02,
1.2680000e-01,-1.00000e-02,
1.2682000e-01,-1.00000e-02,
1.2684000e-01,-1.00000e-02,
1.2685999e-01,-1.00000e-02,
1.2687999e-01,-1.00000e-02,
1.2690000e-01,-1.00000e-02,
1.2692000e-01,-1.00000e-02,
1.2694000e-01,-1.00000e-02,
1.2695999e-01,-1.00000e-02,
1.2697999e-01,-1.00000e-02,
1.2699999e-01,-1.00000e-02,
1.2702000e-01,-1.00000e-02,
1.2704000e-01,-1.00000e-02,
1.2706000e-01,-1.00000e-02,
1.2707999e-01,-1.00000e-02,
1.2709999e-01,-1.00000e-02,
1.2712000e-01,-1.00000e-02,
1.2714000e-01,-1.00000e-02,
1.2716000e-01,-1.00000e-02,
1.2718000e-01,-1.00000e-02,
1.2719999e-01,-1.00000e-02,
1.2721999e-01,-1.00000e-02,
1.2724000e-01,-1.00000e-02,
1.2726000e-01,-1.00000e-02,
1.2728000e-01,-1.00000e-02,
1.2729999e-01,-1.20000e-02,
1.2731999e-01,-1.00000e-02,
1.2733999e-01,-1.00000e-02,
1.2736000e-01,-1.00000e-02,
1.2738000e-01,-1.00000e-02,
1.2740000e-01,-1.00000e-02,
1.2741999e-01,-1.00000e-02,
1.2743999e-01,-1.00000e-02,
1.2746000e-01,-1.00000e-02,
1.2748000e-01,-1.00000e-02,
1.2750000e-01,-1.00000e-02,
1.2751999e-01,-1.00000e-02,
1.2753999e-01,-1.00000e-02,
1.2755999e-01,-1.00000e-02,
1.2758000e-01,-1.00000e-02,
1.2760000e-01,-1.00000e-02,
1.2762000e-01,-1.00000e-02,
1.2763999e-01,-1.00000e-02,
1.2765999e-01,-1.00000e-02,
1.2767999e-01,-1.00000e-02,
1.2770000e-01,-1.00000e-02,
1.2772000e-01,-1.00000e-02,
1.2774000e-01,-1.00000e-02,
1.2775999e-01,-1.00000e-02,
1.2777999e-01,-8.00000e-03,
1.2780000e-01,-8.00000e-03,
1.2782000e-01,-1.00000e-02,
1.2784000e-01,-1.00000e-02,
1.2785999e-01,-1.00000e-02,
1.2787999e-01,-1.00000e-02,
1.2789999e-01,-1.00000e-02,
1.2792000e-01,-1.00000e-02,
1.2794000e-01,-1.00000e-02,
1.2796000e-01,-8.00000e-03,
1.2797999e-01,-1.00000e-02,
1.2799999e-01,-1.00000e-02,
1.2801999e-01,-8.00000e-03,
1.2804000e-01,-8.00000e-03,
1.2806000e-01,-8.00000e-03,
1.2808000e-01,-8.00000e-03,
1.2809999e-01,-8.00000e-03,
1.2811999e-01,-8.00000e-03,
1.2814000e-01,-1.00000e-02,
1.2816000e-01,-8.00000e-03,
1.2818000e-01,-8.00000e-03,
1.2819999e-01,-8.00000e-03,
1.2821999e-01,-8.00000e-03,
1.2823999e-01,-8.00000e-03,
1.2826000e-01,-1.00000e-02,
1.2828000e-01,-1.00000e-02,
1.2830000e-01,-1.00000e-02,
1.2831999e-01,-1.00000e-02,
1.2833999e-01,-1.00000e-02,
1.2835999e-01,-1.00000e-02,
1.2838000e-01,-1.00000e-02,
1.2840000e-01,-1.00000e-02,
1.2842000e-01,-1.00000e-02,
1.2843999e-01,-1.00000e-02,
1.2845999e-01,-8.00000e-03,
1.2848000e-01,-1.00000e-02,
1.2850000e-01,-1.00000e-02,
1.2852000e-01,-1.00000e-02,
1.2853999e-01,-8.00000e-03,
1.2855999e-01,-1.00000e-02,
1.2857999e-01,-1.00000e-02,
1.2860000e-01,-1.00000e-02,
1.2862000e-01,-1.00000e-02,
1.2864000e-01,-1.00000e-02,
1.2865999e-01,-8.00000e-03,
1.2867999e-01,-8.00000e-03,
1.2870000e-01,-1.00000e-02,
1.2872000e-01,-1.00000e-02,
1.2874000e-01,-1.00000e-02,
1.2876000e-01,-1.00000e-02,
1.2877999e-01,-1.00000e-02,
1.2879999e-01,-1.00000e-02,
1.2882000e-01,-1.00000e-02,
1.2884000e-01,-1.00000e-02,
1.2886000e-01,-1.00000e-02,
1.2887999e-01,-1.00000e-02,
1.2889999e-01,-1.00000e-02,
1.2891999e-01,-1.00000e-02,
1.2894000e-01,-8.00000e-03,
1.2896000e-01,-1.00000e-02,
1.2898000e-01,-1.20000e-02,
1.2899999e-01,-1.00000e-02,
1.2901999e-01,-1.00000e-02,
1.2904000e-01,-1.00000e-02,
1.2906000e-01,-1.00000e-02,
1.2908000e-01,-1.00000e-02,
1.2909999e-01,-1.00000e-02,
1.2911999e-01,-1.00000e-02,
1.2913999e-01,-8.00000e-03,
1.2916000e-01,-1.00000e-02,
1.2918000e-01,-1.00000e-02,
1.2920000e-01,-1.00000e-02,
1.2921999e-01,-1.00000e-02,
1.2923999e-01,-1.00000e-02,
1.2925999e-01,-1.00000e-02,
1.2928000e-01,-1.00000e-02,
1.2930000e-01,-1.00000e-02,
1.2932000e-01,-1.00000e-02,
1.2933999e-01,-1.00000e-02,
1.2935999e-01,-1.00000e-02,
1.2938000e-01,-1.00000e-02,
1.2940000e-01,-8.00000e-03,
1.2942000e-01,-1.00000e-02,
1.2943999e-01,-1.00000e-02,
1.2945999e-01,-1.00000e-02,
1.2947999e-01,-1.00000e-02,
1.2950000e-01,-1.00000e-02,
1.2952000e-01,-1.00000e-02,
1.2954000e-01,-8.00000e-03,
1.2955999e-01,-8.00000e-03,
1.2957999e-01,-8.00000e-03,
1.2959999e-01,-8.00000e-03,
1.2962000e-01,-8.00000e-03,
1.2964000e-01,-8.00000e-03,
1.2966000e-01,-8.00000e-03,
1.2967999e-01,-1.00000e-02,
1.2969999e-01,-1.00000e-02,
1.2972000e-01,-8.00000e-03,
1.2974000e-01,-1.00000e-02,
1.2976000e-01,-8.00000e-03,
1.2977999e-01,-1.00000e-02,
1.2979999e-01,-1.00000e-02,
1.2981999e-01,-8.00000e-03,
1.2984000e-01,-1.00000e-02,
1.2986000e-01,-1.00000e-02,
1.2988000e-01,-1.00000e-02,
1.2989999e-01,-1.00000e-02,
1.2991999e-01,-1.00000e-02,
1.2993999e-01,-1.00000e-02,
1.2996000e-01,-1.00000e-02,
1.2998000e-01,-8.00000e-03,
1.3000000e-01,-1.00000e-02,
1.3001999e-01,-1.00000e-02,
1.3003999e-01,-1.00000e-02,
1.3006000e-01,-1.00000e-02,
1.3008000e-01,-1.00000e-02,
1.3010000e-01,-1.00000e-02,
1.3011999e-01,-1.00000e-02,
1.3013999e-01,-1.00000e-02,
1.3015999e-01,-1.00000e-02,
1.3018000e-01,-1.00000e-02,
1.3020000e-01,-1.00000e-02,
1.3022000e-01,-1.00000e-02,
1.3023999e-01,-1.00000e-02,
1.3025999e-01,-1.00000e-02,
1.3028000e-01,-1.00000e-02,
1.3030000e-01,-1.00000e-02,
1.3032000e-01,-8.00000e-03,
1.3034000e-01,-8.00000e-03,
1.3035999e-01,-8.00000e-03,
1.3037999e-01,-8.00000e-03,
1.3040000e-01,-8.00000e-03,
1.3042000e-01,-8.00000e-03,
1.3044000e-01,-8.00000e-03,
1.3045999e-01,-8.00000e-03,
1.3047999e-01,-1.00000e-02,
1.3049999e-01,-1.00000e-02,
1.3052000e-01,-1.00000e-02,
1.3054000e-01,-1.00000e-02,
1.3056000e-01,-1.00000e-02,
1.3057999e-01,-1.00000e-02,
1.3059999e-01,-1.00000e-02,
1.3062000e-01,-1.00000e-02,
1.3064000e-01,-8.00000e-03,
1.3066000e-01,-1.00000e-02,
1.3067999e-01,-1.00000e-02,
1.3069999e-01,-1.00000e-02,
1.3071999e-01,-8.00000e-03,
1.3074000e-01,-1.00000e-02,
1.3076000e-01,-1.00000e-02,
1.3078000e-01,-1.00000e-02,
1.3079999e-01,-1.00000e-02,
1.3081999e-01,-1.00000e-02,
1.3083999e-01,-1.00000e-02,
1.3086000e-01,-1.00000e-02,
1.3088000e-01,-8.00000e-03,
1.3090000e-01,-1.00000e-02,
1.3091999e-01,-1.00000e-02,
1.3093999e-01,-1.00000e-02,
1.3096000e-01,-1.00000e-02,
1.3098000e-01,-1.00000e-02,
1.3100000e-01,-1.00000e-02,
1.3101999e-01,-8.00000e-03,
1.3103999e-01,-1.00000e-02,
1.3105999e-01,-1.00000e-02,
1.3108000e-01,-1.00000e-02,
1.3110000e-01,-1.00000e-02,
1.3112000e-01,-1.00000e-02,
1.3113999e-01,-1.20000e-02,
1.3115999e-01,-1.20000e-02,
1.3117999e-01,-1.00000e-02,
1.3120000e-01,-1.00000e-02,
1.3122000e-01,-1.00000e-02,
1.3124000e-01,-1.00000e-02,
1.3125999e-01,-1.00000e-02,
1.3127999e-01,-1.00000e-02,
1.3130000e-01,-1.00000e-02,
1.3132000e-01,-1.00000e-02,
1.3134000e-01,-8.00000e-03,
1.3135999e-01,-1.00000e-02,
1.3137999e-01,-8.00000e-03,
1.3139999e-01,-1.00000e-02,
1.3142000e-01,-1.00000e-02,
1.3144000e-01,-1.00000e-02,
1.3146000e-01,-8.00000e-03,
1.3147999e-01,-8.00000e-03,
1.3149999e-01,-1.00000e-02,
1.3152000e-01,-8.00000e-03,
1.3154000e-01,-8.00000e-03,
1.3156000e-01,-1.00000e-02,
1.3158000e-01,-1.00000e-02,
1.3159999e-01,-1.00000e-02,
1.3161999e-01,-1.00000e-02,
1.3164000e-01,-1.00000e-02,
1.3166000e-01,-1.00000e-02,
1.3168000e-01,-1.00000e-02,
1.3169999e-01,-1.20000e-02,
1.3171999e-01,-1.00000e-02,
1.3173999e-01,-1.00000e-02,
1.3176000e-01,-1.00000e-02,
1.3178000e-01,-1.00000e-02,
1.3180000e-01,-1.00000e-02,
1.3181999e-01,-1.00000e-02,
1.3183999e-01,-1.00000e-02,
1.3186000e-01,-1.00000e-02,
1.3188000e-01,-1.00000e-02,
1.3190000e-01,-1.00000e-02,
1.3191999e-01,-8.00000e-03,
1.3193999e-01,-8.00000e-03,
1.3195999e-01,-1.00000e-02,
1.3198000e-01,-1.00000e-02,
1.3200000e-01,-8.00000e-03,
1.3202000e-01,-8.00000e-03,
1.3203999e-01,-8.00000e-03,
1.3205999e-01,-8.00000e-03,
1.3207999e-01,-1.00000e-02,
1.3210000e-01,-1.00000e-02,
1.3212000e-01,-8.00000e-03,
1.3214000e-01,-1.00000e-02,
1.3215999e-01,-8.00000e-03,
1.3217999e-01,-8.00000e-03,
1.3220000e-01,-1.00000e-02,
1.3222000e-01,-1.00000e-02,
1.3224000e-01,-8.00000e-03,
1.3225999e-01,-1.00000e-02,
1.3227999e-01,-8.00000e-03,
1.3229999e-01,-8.00000e-03,
1.3232000e-01,-8.00000e-03,
1.3234000e-01,-8.00000e-03,
1.3236000e-01,-8.00000e-03,
1.3237999e-01,-8.00000e-03,
1.3239999e-01,-8.00000e-03,
1.3241999e-01,-8.00000e-03,
1.3244000e-01,-1.00000e-02,
1.3246000e-01,-8.00000e-03,
1.3248000e-01,-1.00000e-02,
1.3249999e-01,-1.00000e-02,
1.3251999e-01,-1.00000e-02,
1.3254000e-01,-1.00000e-02,
1.3256000e-01,-1.00000e-02,
1.3258000e-01,-8.00000e-03,
1.3259999e-01,-1.00000e-02,
1.3261999e-01,-1.00000e-02,
1.3263999e-01,-1.00000e-02,
1.3266000e-01,-1.00000e-02,
1.3268000e-01,-8.00000e-03,
1.3270000e-01,-8.00000e-03,
1.3271999e-01,-1.00000e-02,
1.3273999e-01,-1.00000e-02,
1.3275999e-01,-1.00000e-02,
1.3278000e-01,-1.00000e-02,
1.3280000e-01,-1.00000e-02,
1.3282000e-01,-1.00000e-02,
1.3283999e-01,-1.00000e-02,
1.3285999e-01,-1.00000e-02,
1.3288000e-01,-1.00000e-02,
1.3290000e-01,-8.00000e-03,
1.3292000e-01,-8.00000e-03,
1.3293999e-01,-8.00000e-03,
1.3295999e-01,-1.00000e-02,
1.3297999e-01,-8.00000e-03,
1.3300000e-01,-1.00000e-02,
1.3302000e-01,-8.00000e-03,
1.3304000e-01,-1.00000e-02,
1.3305999e-01,-8.00000e-03,
1.3307999e-01,-1.00000e-02,
1.3310000e-01,-8.00000e-03,
1.3312000e-01,-1.00000e-02,
1.3314000e-01,-1.00000e-02,
1.3316000e-01,-1.00000e-02,
1.3317999e-01,-1.00000e-02,
1.3319999e-01,-1.00000e-02,
1.3322000e-01,-1.00000e-02,
1.3324000e-01,-1.00000e-02,
1.3326000e-01,-1.00000e-02,
1.3327999e-01,-1.00000e-02,
1.3329999e-01,-8.00000e-03,
1.3331999e-01,-1.00000e-02,
1.3334000e-01,-1.00000e-02,
1.3336000e-01,-1.00000e-02,
1.3338000e-01,-1.00000e-02,
1.3339999e-01,-8.00000e-03,
1.3341999e-01,-1.00000e-02,
1.3344000e-01,-1.00000e-02,
1.3346000e-01,-1.00000e-02,
1.3348000e-01,-1.00000e-02,
1.3349999e-01,-1.00000e-02,
1.3351999e-01,-1.00000e-02,
1.3353999e-01,-1.00000e-02,
1.3356000e-01,-1.00000e-02,
1.3358000e-01,-1.00000e-02,
1.3360000e-01,-8.00000e-03,
1.3361999e-01,-8.00000e-03,
1.3363999e-01,-8.00000e-03,
1.3365999e-01,-1.00000e-02,
1.3368000e-01,-8.00000e-03,
1.3370000e-01,-8.00000e-03,
1.3372000e-01,-8.00000e-03,
1.3373999e-01,-8.00000e-03,
1.3375999e-01,-1.00000e-02,
1.3378000e-01,-8.00000e-03,
1.3380000e-01,-8.00000e-03,
1.3382000e-01,-8.00000e-03,
1.3383999e-01,-8.00000e-03,
1.3385999e-01,-8.00000e-03,
1.3387999e-01,-8.00000e-03,
1.3390000e-01,-8.00000e-03,
1.3392000e-01,-8.00000e-03,
1.3394000e-01,-8.00000e-03,
1.3395999e-01,-8.00000e-03,
1.3397999e-01,-8.00000e-03,
1.3399999e-01,-1.00000e-02,
1.3402000e-01,-1.00000e-02,
1.3404000e-01,-1.00000e-02,
1.3406000e-01,-1.00000e-02,
1.3407999e-01,-1.00000e-02,
1.3409999e-01,-1.00000e-02,
1.3412000e-01,-1.00000e-02,
1.3414000e-01,-1.00000e-02,
1.3416000e-01,-1.00000e-02,
1.3417999e-01,-1.00000e-02,
1.3419999e-01,-1.00000e-02,
1.3421999e-01,-1.00000e-02,
1.3424000e-01,-1.00000e-02,
1.3426000e-01,-1.00000e-02,
1.3428000e-01,-8.00000e-03,
1.3429999e-01,-8.00000e-03,
1.3431999e-01,-8.00000e-03,
1.3433999e-01,-8.00000e-03,
1.3436000e-01,-8.00000e-03,
1.3438000e-01,-8.00000e-03,
1.3440000e-01,-8.00000e-03,
1.3441999e-01,-8.00000e-03,
1.3443999e-01,-8.00000e-03,
1.3446000e-01,-8.00000e-03,
1.3448000e-01,-8.00000e-03,
1.3450000e-01,-8.00000e-03,
1.3451999e-01,-1.00000e-02,
1.3453999e-01,-1.00000e-02,
1.3455999e-01,-8.00000e-03,
1.3458000e-01,-1.00000e-02,
1.3460000e-01,-1.00000e-02,
1.3462000e-01,-1.00000e-02,
1.3463999e-01,-1.00000e-02,
1.3465999e-01,-1.00000e-02,
1.3468000e-01,-1.00000e-02,
1.3470000e-01,-1.00000e-02,
1.3472000e-01,-1.00000e-02,
1.3474000e-01,-1.00000e-02,
1.3475999e-01,-1.00000e-02,
1.3477999e-01,-1.00000e-02,
1.3480000e-01,-1.00000e-02,
1.3482000e-01,-1.00000e-02,
1.3484000e-01,-1.00000e-02,
1.3485999e-01,-1.00000e-02,
1.3487999e-01,-1.00000e-02,
1.3489999e-01,-1.00000e-02,
1.3492000e-01,-1.00000e-02,
1.3494000e-01,-1.00000e-02,
1.3496000e-01,-1.00000e-02,
1.3497999e-01,-1.00000e-02,
1.3499999e-01,-8.00000e-03,
1.3502000e-01,-8.00000e-03,
1.3504000e-01,-6.00000e-03,
1.3506000e-01,-8.00000e-03,
